phrase,en,pronunciation,id
全球定位系统,Global positioning system,quán qiú dìng wèi xì tǒng,673
全日,full-time,quán rì,674
拳拳,Boxing,quán quán,675
仁义道德,"humanity , justice and morality",rén yì dào dé,676
褥疮,bedsore,rù chuāng,677
三角裤,Briefs,sān jiǎo kù,678
丧家之犬,disowned dogs dog,sàng jiā zhī quǎn,679
赏罚分明,be discriminating in one &apos;s rewards and punishments,shǎng fá fēn míng,680
社交圈,Social circle,shè jiāo quān,681
盛暑,High heat,shèng shǔ,682
实诚,Sincerity,shí chéng,683
拾荒,Scavenging,shí huāng,684
示警,give a warning,shì jǐng,685
鼠类,Rodents,shǔ lèi,686
水绿,Water green,shuǐ lv4,687
税票,Tax receipt,shuì piào,688
说项,Shuo Xiang,shuō xiàng,689
私方,Private party,sī fāng,690
啼鸣,Crow,tí míng,691
天造地设,created by nature,tiān zào dì shè,692
田畴,Tian Chou,tián chóu,693
铁哥们儿,faithful pal,tiě gē men er,694
头路,Head Road,tóu lù,695
外聘,be engaged by external units,wài pìn,696
围猎,Hunting,wéi liè,697
尾音,Epilogue,wěi yīn,698
委顿,tired,wěi dùn,699
卫星云图,satellite cloud chart,wèi xīng yún tú,700
位卑,Inferior position,wèi bēi,701
文具盒,pencil-box,wén jù hé,702
西经,West longitude,xī jīng,703
吸湿,moisture absorption,xī shī,704
昔年,Past years,xī nián,705
习惯法,customary law,xí guàn fǎ,706
洗印,Development and printing,xǐ yìn,707
下坡路,Downhill road,xià pō lù,708
下注,Bet,xià zhù,709
线型,Line type,xiàn xíng,710
乡思,Nostalgia,xiāng sī,711
相商,discuss,xiāng shāng,712
向晚,Towards the evening,xiàng wǎn,713
小教,primary-school education,xiǎo jiào,714
邪火,Evil fire,xié huǒ,715
殉葬品,Funeral objects,xùn zàng pǐn,716
牙粉,Tooth powder,yá fěn,717
言之凿凿,with certainty,yán zhī záo záo,718
仰躺,"supine ",yǎng tǎng,719
养兵,Support the army,yǎng bīng,720
咬嘴,Bite,yǎo zuǐ,721
一家之言,statements of a school,yī jiā zhī yán,722
一手遮天,shut out the heavens with one palm,yī shǒu zhē tiān,723
一显身手,Show your skill,yī xiǎn shēn shǒu,724
一语双关,a phrase with a double meaning,yī yǔ shuāng guān,725
仪表堂堂,noble and dignified,yí biǎo táng táng,726
疑兵,Suspicious soldier,yí bīng,727
艺校,art school,yì xiào,728
音速,Speed of sound,yīn sù,729
蝇头,Fly head,yíng tóu,730
应用文,practical writing,yìng yòng wén,731
鱼贯而入,coming in succession,yú guàn ér rù,732
雨蒙蒙,It&apos;s raining,yǔ méng méng,733
语流,Language flow,yǔ liú,734
玉女,Jade girl,yù nv3,735
御花园,imperial garden,yù huā yuán,736
冤大头,Unjust big head,yuān dà tóu,737
原话,Original words,yuán huà,738
圆溜溜,rounded,yuán liū liū,739
宰牲节,Eid al Adha,zǎi shēng jié,740
凿凿,Chisel,záo záo,741
责打,Reprimand,zé dǎ,742
闸口,Gate,zhá kǒu,743
正误,Right and wrong,zhèng wù,744
支路,Access Rd,zhī lù,745
只身一人,alone,zhī shēn yī rén,746
中子弹,Shot in,zhōng zǐ dàn,747
众星捧月,a myriad of stars surround the moon,zhòng xīng pěng yuè,748
转乘,Transfer,zhuǎn chéng,749
转干,Change jobs,zhuǎn gān,750
传略,Brief introduction,zhuàn luè,751
篆字,seal character,zhuàn zì,752
撞墙,Hit the wall,zhuàng qiáng,753
追想,Reminiscence,zhuī xiǎng,754
子规,Subrule,zǐ guī,755
自产自销,Self production and self marketing,zì chǎn zì xiāo,756
自吹自擂,blow one&apos;s own horn,zì chuī zì léi,757
字正腔圆,with clear articulation and a mellow and full tune,zì zhèng qiāng yuán,758
纵酒,Indulge in wine,zòng jiǔ,759
座钟,desk clock,zuò zhōng,760
暗箭,Hidden arrow,àn jiàn,761
凹凸,Concave convex,āo tū,762
罢赛,refuse to take part in a competition,bà sài,763
磅秤,scales,bàng chèng,764
北头,north end,běi tóu,765
奔窜,Scurrying,bēn cuàn,766
逼使,force,bī shǐ,767
比附,Comparison,bǐ fù,768
闭幕词,Closing speech,bì mù cí,769
变色龙,chameleon,biàn sè lóng,770
膘肥,fat,biāo féi,771
别,other,bè,772
不能自己,I can&apos;t help myself,bù néng zì jǐ,773
埠头,Quay,bù tóu,774
苍鹰,Goshawk,cāng yīng,775
操演,Performance,cāo yǎn,776
册页,Album,cè yè,777
策反,Instigate rebellion,cè fǎn,778
层叠,Cascade,céng dié,779
查体,Physical examination,chá tǐ,780
唱反调,The opposite is true,chàng fǎn diào,781
吃苦头,To suffer,chī kǔ tóu,782
叱骂,Scold,chì mà,783
憧憧,Looking forward to,chōng chōng,784
丑小鸭,ugly duckling,chǒu xiǎo yā,785
蠢人,fool,chǔn rén,786
从一而终,be faithful to one &apos;s husband unto death,cóng yī ér zhōng,787
搓洗,Scrubbing,cuō xǐ,788
打翻身仗,Fight a turnaround,dǎ fān shēn zhàng,789
打嘴,slap one&apos;s own face——fail to make good one&apos;s boast,dǎ zuǐ,790
大儒,Great scholar,dà rú,791
大头针,Pin,dà tóu zhēn,792
代职,Substitute,dài zhí,793
戴高帽子,receive flattery or compliment,dài gāo mào zǐ,794
单数,singular,dān shù,795
单元房,apartment,dān yuán fáng,796
胆魄,"boldness ",dǎn pò,797
弹坑,Crater,dàn kēng,798
党魁,Party leader,dǎng kuí,799
迪斯尼乐园,Disneyland,dí sī ní lè yuán,800
电子表,Electronic watch,diàn zǐ biǎo,801
跌势,Decline,diē shì,802
订金,Deposit,dìng jīn,803
动人心魄,anemae core,dòng rén xīn pò,804
逗趣儿,Funny,dòu qù er,805
毒刑,Poisoning,dú xíng,806
渡槽,aqueduct,dù cáo,807
断壁残垣,broken walls,duàn bì cán yuán,808
对证,Verification,duì zhèng,809
耳旁风,like water off a duck &apos;s back,ěr páng fēng,810
乏术,Lack of skill,fá shù,811
樊篱,Fence,fán lí,812
坊间,In the market,fāng jiān,813
防凌,Ice cream prevention,fáng líng,814
废油,Waste oil,fèi yóu,815
风挡,Windshield,fēng dǎng,816
风致,Fengzhi,fēng zhì,817
佛典,Buddhist scripture,fó diǎn,818
佛牙,tooth relic of Buddha,fó yá,819
腐臭,Putrefaction,fǔ chòu,820
柑子,mandarin orange,gān zǐ,821
高脚杯,Goblet,gāo jiǎo bēi,822
高看,think highly of,gāo kàn,823
公设,Public establishment,gōng shè,824
古来,Ancient times,gǔ lái,825
关子,Pass,guān zǐ,826
诡计多端,crafty,guǐ jì duō duān,827
锅贴儿,Potstickers,guō tiē er,828
国故,national heritage,guó gù,829
好好先生,one who tries not to offend anybody,hǎo hǎo xiān sheng,830
耗油,Fuel consumption,hào yóu,831
和事佬,peacemaker,hé shì lǎo,832
盒子炮,Cannon box,hé zǐ pào,833
红霉素,erythromycin,hóng méi sù,834
后轮,rear wheel,hòu lún,835
忽隐忽现,Flickering,hū yǐn hū xiàn,836
花苞,Bud,huā bāo,837
花籽儿,cottonseed,huā zǐ ér,838
毁伤,damage,huǐ shāng,839
魂牵梦萦,Haunted by dreams,hún qiān mèng yíng,840
混血儿,a person of mixed blood,hùn xuè ér,841
货舱,Cargo hold,huò cāng,842
激将法,How to motivate,jī jiàng fǎ,843
加急,Urgent,jiā jí,844
家贼,an inside thief,jiā zéi,845
剑眉,dashing eyebrows,jiàn méi,846
将令,General,jiàng lìng,847
揭不开锅,It doesn&apos;t work,jiē bu kāi guō,848
节食,Dieting,jié shí,849
借刀杀人,killing someone with a borrowed knife,jiè dāo shā rén,850
禁欲,Abstinence,jìn yù,851
净是,be nothing but,jìng shì,852
久经沙场,Experienced in battle,jiǔ jīng shā chǎng,853
绝育,sterilization,jué yù,854
开倒车,Driving and reversing,kāi dào chē,855
苦酒,Bitter wine,kǔ jiǔ,856
旷古,Ancient times,kuàng gǔ,857
乐极生悲,too great pleasure will bring about sadness,lè jí shēng bēi,858
类风湿,rheumatoid arthritis,lèi fēng shī,859
冷藏车,Refrigerated truck,lěng cáng chē,860
离愁,Sorrow of separation,lí chóu,861
立新,create something new,lì xīn,862
利国利民,benefit the nation and people,lì guó lì mín,863
例假,Holiday,lì jià,864
栗色,Maroon,lì sè,865
粒状,Granular,lì zhuàng,866
聊以自慰,find relief in,liáo yǐ zì wèi,867
令弟,your beloved younger brother,lìng dì,868
流浪儿,Vagrant,liú làng ér,869
六六六,six six six,liù liù liù,870
龙钟,Longzhong,lóng zhōng,871
漏风,the ventilation leakage,lòu fēng,872
略知一二,have a smattering of,lvè zhī yī èr,873
论价,determine the price,lùn jià,874
麻麻亮,Ma Ma Liang,mā ma liàng,875
毛丫头,Little girl,máo yā tóu,876
密告,Secret notice,mì gào,877
棉籽,cottonseed,mián zǐ,878
面善,look familiar,miàn shàn,879
明灭,Mingmie,míng miè,880
明星队,all-star team,míng xīng duì,881
闹病,Get sick,nào bìng,882
内外交困,be beset with troubles internally and externally,nèi wài jiāo kùn,883
黏稠,sticky and thick,nián chóu,884
娘胎,Womb,niáng tāi,885
牛蛙,Bullfrog,niú wā,886
攀越,Climb,pān yuè,887
旁观者清,lookers-on see most of the game,páng guān zhě qīng,888
炮眼,Blasthole,pào yǎn,889
劈波斩浪,Chopping waves,pī bō zhǎn làng,890
频度,Frequency,pín dù,891
启口,start to talk about sth.,qǐ kǒu,892
起止,Start and end,qǐ zhǐ,893
巧取豪夺,take away by force or trickery,qiǎo qǔ háo duó,894
青虫,Green worm,qīng chóng,895
轻慢,Contempt,qīng màn,896
秋海棠,Begonia,qiū hǎi táng,897
泅渡,swim across,qiú dù,898
球台,Table,qiú tái,899
祛除,Dispel,qū chú,900
热肠,enthusiasm,rè cháng,901
柔肠,tenderness,róu cháng,902
软管,Hose,ruǎn guǎn,903
三百六十行,Three hundred and sixty lines,sān bǎi liù shí háng,904
三鲜,three delicacies,sān xiān,905
沙眼,trachoma,shā yǎn,906
山旮旯儿,A mountain corner,shān gā lá er,907
上纲上线,Shanggang Online,shàng gāng shàng xiàn,908
上弦,Top chord,shàng xián,909
申说,Explain,shēn shuō,910
申冤,Redress for wrongs,shēn yuān,911
身怀绝技,"great talent ",shēn huái jué jì,912
生僻,Secluded,shēng pì,913
生吞活剥,accept sth. uncritically,shēng tūn huó bō,914
手不释卷,be never seen without a book in hand,shǒu bù shì juàn,915
守财奴,miser,shǒu cái nú,916
水冷,water-cooling,shuǐ lěng,917
寺观,Temple,sì guàn,918
索解,Ask for answers,suǒ jiě,919
汤团,Dumpling,tāng tuán,920
挑花,cross-stitch,tiǎo huā,921
铁板一块,be a monolithic whole,tiě bǎn yī kuài,922
听会,Listen,tīng huì,923
同工同酬,equal pay for equal work,tóng gōng tóng chóu,924
投枪,javelin,tóu qiāng,925
拖带,Towing,tuō dài,926
唯其如此,Only so,wéi qí rú cǐ,927
帷幄,Strategy,wéi wò,928
纬线,Weft,wěi xiàn,929
胃液,gastric juice,wèi yè,930
文化衫,T-shirt,wén huà shān,931
文身,tattoo,wén shēn,932
文饰,Decoration,wén shì,933
无轨电车,Trolley bus,wú guǐ diàn chē,934
无花果,Fig,wú huā guǒ,935
五里雾,thick fog,wǔ lǐ wù,936
舞文弄墨,show off literary skill,wǔ wén nòng mò,937
物极必反,things will develop in the opposite direction when they become extreme,wù jí bì fǎn,938
西菜,Western cuisine,xī cài,939
淅淅,It&apos;s going on,xī xī,940
下泻,Diarrhea,xià xiè,941
嫌烦,I don&apos;t like it,xián fán,942
线绳,String,xiàn shéng,943
相顾,Look after each other,xiāng gù,944
相见恨晚,regret we didn&apos;t meet sooner,xiāng jiàn hèn wǎn,945
箱笼,luggage,xiāng lǒng,946
小肚子,Small stomach,xiǎo dù zi,947
小字辈,Small generation,xiǎo zì bèi,948
孝子贤孙,be filial sons of,xiào zǐ xián sūn,949
新欢,New love,xīn huān,950
刑事犯,criminal,xíng shì fàn,951
压气,Compressed air,yā qì,952
言志,Express one&apos;s will,yán zhì,953
羊奶,goats &apos; milk,yáng nǎi,954
窑姐儿,Kiln girl,yáo jiě er,955
要得,To get,yào dé,956
业大,Yeda,yè dà,957
夜长梦多,undue delay may bring trouble,yè cháng mèng duō,958
一半天,Half a day,yī bàn tiān,959
一了百了,"one finished , all is finished",yī liǎo bǎi liǎo,960
医士,Doctor,yī shì,961
遗传因子,Genetic factors,yí chuán yīn zǐ,962
以防不测,provide against any misfortune,yǐ fáng bù cè,963
以防万一,Just in case,yǐ fáng wàn yī,964
异人,Alien,yì rén,965
音标,Phonetic symbols,yīn biāo,966
用心良苦,have cudgeled one&apos;s brains,yòng xīn liáng kǔ,967
诱降,Induced surrender,yòu xiáng,968
岳父母,wife&apos;s parents,yuè fù mǔ,969
藏青,Tibetan green,zàng qīng,970
造字,Word formation,zào zì,971
增白剂,Whitening agent,zēng bái jì,972
增建,expand,zēng jiàn,973
战表,War table,zhàn biǎo,974
战略物资,Strategic materials,zhàn lvè wù zī,975
长官意志,Officer&apos;s will,zhǎng guān yì zhì,976
找门路,Find a way,zhǎo mén lù,977
织女星,Vega,zhī nv3 xīng,978
指挥若定,be perfectly calm and collected in commanding the army,zhǐ huī ruò dìng,979
中医师,Doctor of traditional Chinese Medicine,zhōng yī shī,980
终久,Last forever,zhōng jiǔ,981
周知,generally known,zhōu zhī,982
竹笼,bamboo cage,zhú lóng,983
走江湖,Wandering the world,zǒu jiāng hú,984
醉翁之意不在酒,have ulterior motives,zuì wēng zhī yì bù zài jiǔ,985
作艺,Craftsmanship,zuò yì,986
座机,Landline,zuò jī,987
骆,Luo,luò,988
挨次,in order,āi cì,989
白饭,Plain white rice,bái fàn,990
半饱,Half full,bàn bǎo,991
薄饼,Griddle Cake,báo bǐng,992
报童,newsboy,bào tóng,993
抱屈,To bend,bào qū,994
逼和,Forced peace,bī hé,995
鄙俗,Vulgar,bǐ sú,996
别称,Another name,bié chēng,997
别具匠心,show ingenuity,bié jù jiàng xīn,998
不可名状,indescribable,bù kě míng zhuàng,999
残迹,Remains,cán jì,1000
粲然,Charmingly,càn rán,1001
肠梗阻,intestinal obstruction,cháng gěng zǔ,1002
超短裙,Miniskirt,chāo duǎn qún,1003
抽斗,A scuffle,chōu dǒu,1004
抽税,Taxation,chōu shuì,1005
出榜,Make the list,chū bǎng,1006
出货,Shipment,chū huò,1007
刍议,My humble opinion,chú yì,1008
厨具,Kitchenware,chú jù,1009
触媒,Catalyst,chù méi,1010
穿凿,Chisel,chuān záo,1011
吹牛皮,Blow the cow skin,chuī niú pí,1012
垂询,condescend to inquire,chuí xún,1013
磁头,head,cí tóu,1014
催眠曲,Lullaby,cuī mián qǔ,1015
忖度,Contemplation,cǔn duó,1016
错愕,stunned,cuò è,1017
打旋,revolve,dǎ xuán,1018
大头鱼,Big head fish,dà tóu yú,1019
大族,Big family,dà zú,1020
单打一,One by one,dān dǎ yī,1021
当堂,In court,dāng táng,1022
挡板,baffle,dǎng bǎn,1023
倒弄,Juggling,dǎo nòng,1024
祷祝,Praying,dǎo zhù,1025
道藏,Daozang,dào zàng,1026
灯芯,Wick,dēng xīn,1027
地权,Land ownership,dì quán,1028
电饭锅,rice cooker,diàn fàn guō,1029
鼎力相助,help out of kindness,dǐng lì xiāng zhù,1030
冬麦,winter wheat,dōng mài,1031
督学,superintendent,dū xué,1032
恶少,Evil little,è shào,1033
发祥,Origination,fā xiáng,1034
法名,Legal name,fǎ míng,1035
反客为主,turn from a guest into a host,fǎn kè wéi zhǔ,1036
防毒面具,antigas mask,fáng dú miàn jù,1037
放空,Venting,fàng kōng,1038
非亲非故,be neither relative nor friend,fēi qīn fēi gù,1039
风流韵事,a romantic affair,fēng liú yùn shì,1040
浮荡,Floating,fú dàng,1041
复写,make carbon copies,fù xiě,1042
概莫能外,without exception,gài mò néng wài,1043
个人崇拜,hero-worship,gè rén chóng bài,1044
拱卫,Gongwei,gǒng wèi,1045
孤家寡人,the regal isolationist,gū jiā guǎ rén,1046
古钱,Ancient coin,gǔ qián,1047
盥洗室,bathroom,guàn xǐ shì,1048
光导纤维,light-guide fiber,guāng dǎo xiān wéi,1049
归依,Homing,guī yī,1050
海胆,Sea urchin,hǎi dǎn,1051
海水浴,Sea bath,hǎi shuǐ yù,1052
汗臭,Sweat stink,hàn chòu,1053
号数,Number,hào shù,1054
合击,Joint attack,hé jī,1055
何必当初,coulda woulda shoulda,hé bì dāng chū,1056
河泥,river mud,hé ní,1057
黑色素,melanin,hēi sè sù,1058
呼天抢地,lament to heaven and knock one &apos;s head on earth,hū tiān qiāng dì,1059
胡编乱造,make up a story,hú biān luàn zào,1060
核儿,Nuclear,hú er,1061
花匠,gardener,huā jiàng,1062
化学分析,chemical analysis,huà xué fēn xī,1063
画谱,Picture Score,huà pǔ,1064
活宝,Huobao,huó bǎo,1065
机巧,Dexterity,jī qiǎo,1066
即如,That is to say,jí rú,1067
家计,Family plan,jiā jì,1068
假寐,False sleep,jiǎ mèi,1069
价目,Price list,jià mù,1070
奸贼,Traitor,jiān zéi,1071
俭省,frugal,jiǎn shěng,1072
减损,Derogation,jiǎn sǔn,1073
健旺,Jianwang,jiàn wàng,1074
江河日下,the decline,jiāng hé rì xià,1075
进尺,Footage,jìn chǐ,1076
近世,modern times,jìn shì,1077
旧例,Old rules,jiù lì,1078
绝响,Outstanding,jué xiǎng,1079
咯血,hemoptysis,kǎ xiě,1080
开锅,Boiling,kāi guō,1081
看押,Custody,kān yā,1082
苦读,Study hard,kǔ dú,1083
老搭档,Old partner,lǎo dā dàng,1084
犁铧,Ploughshare,lí huá,1085
沥沥,Li Li,lì lì,1086
领航员,pilot,lǐng háng yuán,1087
溜之大吉,seek safety in flight,liū zhī dà jí,1088
流转税,Turnover tax,liú zhuǎn shuì,1089
陋巷,Back alley,lòu xiàng,1090
落花生,Luohuasheng,luò huā shēng,1091
慢待,Wait,màn dài,1092
冒失鬼,Rash ghost,mào shi guǐ,1093
美术片,Art film,měi shù piàn,1094
媚态,Flattery,mèi tài,1095
门风,Door style,mén fēng,1096
闷雷,Dull thunder,mèn léi,1097
猛士,brave warrior,měng shì,1098
面点,Noodle & Pastries,miàn diǎn,1099
面有难色,appear to be reluctant,miàn yǒu nán sè,1100
魔方,Rubik&apos;s Cube,mó fāng,1101
墨竹,ink painting of bamboo,mò zhú,1102
你争我夺,Fight with each other,nǐ zhēng wǒ duó,1103
逆光,Backlight,nì guāng,1104
爬升,climb,pá shēng,1105
