phrase,en,pronunciation,id
节欲,Abstinence,jié yù,659
金匾,metal bookcase,jīn biǎn,660
金粉,Gold powder,jīn fěn,661
救生员,lifeguard,jiù shēng yuán,662
具体而微,small but complete,jù tǐ ér wēi,663
锯条,Saw blade,jù tiáo,664
坎子,Kanzi,kǎn zǐ,665
看风使舵,trim one&apos;s sails,kàn fēng shǐ duò,666
克山病,Keshan disease,kè shān bìng,667
空挡,neutral gear,kōng dǎng,668
空调病,Air conditioning disease,kōng tiáo bìng,669
空无所有,Nothing,kōng wú suǒ yǒu,670
哭丧棒,Mourning stick,kū sāng bàng,671
裤线,Trouser line,kù xiàn,672
快刀斩乱麻,make a lightning decision,kuài dāo zhǎn luàn má,673
矿脉,Vein,kuàng mài,674
昆腔,Kunqiang,kūn qiāng,675
拉家带口,have family burden,lā jiā dài kǒu,676
来来去去,Come and go,lái lái qù qù,677
蓝鲸,Blue whale,lán jīng,678
老花眼,presbyopia,lǎo huā yǎn,679
老眼光,old views,lǎo yǎn guāng,680
冷藏箱,Refrigerator,lěng cáng xiāng,681
离情,pain of separation,lí qíng,682
立户,Establish a household,lì hù,683
潋滟,He&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one who&apos;s the one,liàn yàn,684
粮荒,grain shortage,liáng huāng,685
羚羊角,Antelope horn,líng yáng jiǎo,686
领读,Lead reading,lǐng dú,687
留后路,Stay in the back,liú hòu lù,688
流布,spread,liú bù,689
柳笛,willow whistle,liǔ dí,690
龙柏,Longbai,lóng bǎi,691
龙须菜,Gracilaria lemaneiformis,lóng xū cài,692
乱作一团,a scene of chaos,luàn zuò yī tuán,693
轮毂,hub,lún gǔ,694
马枪,Lance,mǎ qiāng,695
脉息,Pulse and breath,mài xī,696
盲人摸象,on the basis of one-sided viewpoint,máng rén mō xiàng,697
猫步,Catwalk,māo bù,698
毛呢,Woollen cloth,máo ne,699
煤饼,Coal cake,méi bǐng,700
猛劲儿,Go for it,měng jìn er,701
觅取,Searching,mì qǔ,702
蜜橘,tangerine,mì jú,703
面糊,Batter,miàn hu,704
面巾,Face towel,miàn jīn,705
名垂千古,go down in history,míng chuí qiān gǔ,706
默读,Silent reading,mò dú,707
牧笛,Pastoral flute,mù dí,708
耐饥,hunger-resisting,nài jī,709
内径,internal diameter,nèi jìng,710
黏黏糊糊,It&apos;s sticky,nián nián hu hú,711
黏液,Mucus,nián yè,712
"宁为玉碎,不为瓦全",Better a broken jade than a broken one,"níng wéi yù suì ,bù wéi wǎ quán",713
佞人,sycophant,nìng rén,714
牛瘟,Rinderpest,niú wēn,715
暖炕,warm brick bed,nuǎn kàng,716
趴窝,Lie down in one&apos;s nest,pā wō,717
扒鸡,Braised chicken,pá jī,718
跑肚,Running belly,pǎo dù,719
陪笑脸,With a smiling face,péi xiào liǎn,720
喷云吐雾,smoke heavily,pēn yún tǔ wù,721
捧红,make popular,pěng hóng,722
劈杀,Cleave,pī shā,723
匹夫之勇,brute courage,pǐ fū zhī yǒng,724
片甲不留,be completely routed,piàn jiǎ bù liú,725
品赏,taste,pǐn shǎng,726
品题,Title,pǐn tí,727
聘问,Interview,pìn wèn,728
平底锅,Pan,píng dǐ guō,729
破绽百出,loopholes appear one after another,pò zhàn bǎi chū,730
破折号,Dash,pò zhé hào,731
蒲草,Pucao,pú cǎo,732
七十二行,all sorts of occupations,qī shí èr háng,733
凄冷,desolate,qī lěng,734
期票,Promissory note,qī piào,735
旗语,Flag language,qí yǔ,736
起兴,become interested in,qǐ xīng,737
掐头去尾,break off both ends,qiā tóu qù wěi,738
千山万壑,innumerable mountains and valleys,qiān shān wàn hè,739
迁葬,Relocation,qiān zàng,740
荨麻,Nettle,qián má,741
歉年,Sorry year,qiàn nián,742
强热带风暴,Severe tropical storm,qiáng rè dài fēng bào,743
翘望,Look forward to,qiáo wàng,744
切脉,Pulse cutting,qiè mài,745
窃案,burglary,qiè àn,746
清越,Qingyue,qīng yuè,747
劝募,ask for contributions,quàn mù,748
群殴,Group fight,qún ōu,749
热战,hot war,rè zhàn,750
人瑞,Renrui,rén ruì,751
儒释道,"buddhism ",rú shì dào,752
润饰,polish,rùn shì,753
散板,Loose board,sàn bǎn,754
杀富济贫,kill the rich and help the poor,shā fù jì pín,755
傻愣愣,Silly,shǎ lèng lèng,756
山东快书,Shandong Express,shān dōng kuài shū,757
山光水色,a landscape of mountains and lakes or rivers,shān guāng shuǐ sè,758
闪念,Flash,shǎn niàn,759
闪眼,dazzling,shǎn yǎn,760
善款,charity fund,shàn kuǎn,761
设局,set a trap,shè jú,762
射精,ejaculation,shè jīng,763
审评,assess,shěn píng,764
慎密,careful,shèn mì,765
时俗,Time and custom,shí sú,766
蚀刻,etching,shí kè,767
收报,Receiving report,shōu bào,768
守本分,Keep to one&apos;s duty,shǒu běn fèn,769
甩包袱,Get rid of the burden,shuǎi bāo fu,770
水火无情,fire and water have no mercy,shuǐ huǒ wú qíng,771
说明文,Expository text,shuō míng wén,772
说嘴,Talk,shuō zuǐ,773
思古,recall the past,sī gǔ,774
死牢,Death row,sǐ láo,775
送话器,Transmitter,sòng huà qì,776
送往迎来,meet and send off,sòng wǎng yíng lái,777
蒜泥,mashed garlic,suàn ní,778
遂愿,Fulfill one&apos;s wish,suì yuàn,779
莎草,Sedge,suō cǎo,780
他伤,He was injured,tā shāng,781
胎气,Fetal gas,tāi qì,782
太白星,Taibai star,tài bái xīng,783
汤勺,a soup spoon,tāng sháo,784
藤球,Sepaktakraw,téng qiú,785
提讯,News,tí xùn,786
铜活,Tonghuo,tóng huó,787
筒裙,straight skirt,tǒng qún,788
投师,To join the army,tóu shī,789
图版,plate,tú bǎn,790
土埂,Soil ridge,tǔ gěng,791
菟丝子,Dodder,tù sī zǐ,792
推荐书,Recommendation,tuī jiàn shū,793
外货,Foreign goods,wài huò,794
葳蕤,Wei Rui,wēi ruí,795
委决不下,indecisive,wěi jué bù xià,796
呜噜呜噜,mumble,wū lū wū lū,797
无用功,No work,wú yòng gōng,798
五更天,just before dawn,wǔ gēng tiān,799
嬉皮士,hippie,xī pí shì,800
嬉游,play,xī yóu,801
戏本,PlayBook,xì běn,802
细工,Fine workmanship,xì gōng,803
下市,Xiashi,xià shì,804
仙客来,Cyclamen,xiān kè lái,805
纤柔,soft and delicate,xiān róu,806
衔命,act according to a directive,xián mìng,807
险地,Dangerous place,xiǎn dì,808
险诈,sinister and crafty,xiǎn zhà,809
现行犯,Current offence,xiàn xíng fàn,810
香会,Xianghui,xiāng huì,811
香脂,Balsam,xiāng zhī,812
象形字,Pictograph,xiàng xíng zì,813
宵衣旰食,busy with state affairs,xiāo yī gàn shí,814
小炉匠,Tinker,xiǎo lú jiàng,815
校旗,school flag,xiào qí,816
歇宿,Sleep over,xiē sù,817
邪心,Evil intention,xié xīn,818
谢礼,Thank you,xiè lǐ,819
新义,New meaning,xīn yì,820
行方便,It&apos;s convenient,xíng fāng bian,821
凶巴巴,grumpy,xiōng bā bā,822
凶人,Murderer,xiōng rén,823
凶信,Bad news,xiōng xìn,824
胸透,Chest X-ray,xiōng tòu,825
雄图,an ambitious scheme,xióng tú,826
虚字,Function words,xū zì,827
选收,Selective collection,xuǎn shōu,828
雪冤,Revenge,xuě yuān,829
血统论,theory of the bloodline,xuè tǒng lùn,830
训诲,Instruction,xùn huì,831
阉鸡,Castrated chicken,yān jī,832
腌肉,Bacon,yān ròu,833
盐井,Salt well,yán jǐng,834
羊毛毯,Wool blanket,yáng máo tǎn,835
阳文,Yangwen,yáng wén,836
腰花,Cashew,yāo huā,837
瑶民,Yao people,yáo mín,838
一风吹,scatter to the winds,yī fēng chuī,839
一连气儿,continuously,yī lián qì er,840
一碗水端平,A bowl of water is flat,yī wǎn shuǐ duān píng,841
遗教,Posthumous teachings,yí jiào,842
疑心病,Suspicious disease,yí xīn bìng,843
义冢,Yizhong,yì zhǒng,844
阴毛,Pubic hair,yīn máo,845
寅时,3 a.m. to 5 a.m.,yín shí,846
饮宴,Banquets,yǐn yàn,847
硬结,scleroma,yìng jié,848
油豆腐,Oily bean curd,yóu dòu fǔ,849
莜麦,Naked oats,yóu mài,850
幼稚病,Infantile disease,yòu zhì bìng,851
榆叶梅,flowering plum,yú yè méi,852
愚陋,Simple and crude,yú lòu,853
遇救,Help,yù jiù,854
冤苦,Grievances,yuān kǔ,855
怨尤,Complaint,yuàn yóu,856
乐池,orchestra pit,yuè chí,857
晕头晕脑,Dizziness,yùn tóu yùn nǎo,858
赃证,Stolen evidence,zāng zhèng,859
贼喊捉贼,"play the trick of a thief crying "" stop thief",zéi hǎn zhuō zéi,860
炸酱,Fried sauce,zhà jiàng,861
占理,sensible,zhàn lǐ,862
樟脑丸,camphor ball,zhāng nǎo wán,863
长男,eldest son,cháng nán,864
涨风,Rising wind,zhǎng fēng,865
招纳,Recruitment,zhāo nà,866
找婆家,look for a husband,zhǎo pó jia,867
照葫芦画瓢,Picture gourd and ladle,zhào hú lu huà piáo,868
照排机,phototypesetter,zhào pái jī,869
照相簿,Photo album,zhào xiàng bù,870
侦听,Listening,zhēn tīng,871
侦讯,Interrogation,zhēn xùn,872
争上游,run high,zhēng shàng yóu,873
整饰,Decoration,zhěng shì,874
正比例,Positive proportion,zhèng bǐ lì,875
正颜厉色,look serious and severe,zhèng yán lì sè,876
支绌,To be short of,zhī chù,877
值当,worth,zhí dàng,878
稚童,Children,zhì tóng,879
中文信息处理,Chinese information processing,zhōng wén xìn xī chǔ lǐ,880
众星拱月,all the stars twinkled around the bright moon,zhòng xīng gǒng yuè,881
轴承钢,Bearing steel,zhóu chéng gāng,882
珠圆玉润,excellent singing or polished writing,zhū yuán yù rùn,883
驻屯,Garrison,zhù tún,884
抓辫子,Scratch the braid,zhuā biàn zǐ,885
转年,Next year,zhuǎn nián,886
传记片,biographical film,zhuàn jì piàn,887
孜然,Cumin,zī rán,888
租钱,Rent money,zū qian,889
阻绝,Block,zǔ jué,890
鳟鱼,trout,zūn yú,891
左支右绌,be in straitened circumstances,zuǒ zhī yòu chù,892
作死,To die,zuò sǐ,893
坐果,bear fruit,zuò guǒ,894
阿昌族,Achang Nationality,ā chāng zú,895
暗送秋波,make eyes at a man,àn sòng qiū bō,896
八角帽,Octagonal cap,bā jiǎo mào,897
鲅鱼,Spanish mackerel,bà yú,898
白狐,White fox,bái hú,899
白玩儿,do something with ease,bái wán er,900
搬兵,Moving troops,bān bīng,901
半大不小,Half the size is not small,bàn dà bù xiǎo,902
半袖,Half sleeve,bàn xiù,903
半中间,halfway,bàn zhōng jiān,904
拌种,Seed dressing,bàn zhǒng,905
绊马索,Stumbling,bàn mǎ suǒ,906
棒打鸳鸯,break up affectionate couples,bàng dǎ yuān yāng,907
包孕,Inclusion,bāo yùn,908
薄脆,Thin and crisp,báo cuì,909
备员,Standby staff,bèi yuán,910
锛子,adze,bēn zǐ,911
笨鸟先飞,A slow sparrow should make an early start.,bèn niǎo xiān fēi,912
表里不一,have two faces,biǎo lǐ bù yī,913
兵工,Ordnance Industry,bīng gōng,914
拨子,Pick,bō zǐ,915
钵盂,Alms bowl,bō yú,916
不咎既往,for his past misdeeds,bù jiù jì wǎng,917
不肖子,Not Xiaozi,bù xiào zǐ,918
不宣而战,Undeclared war,bù xuān ér zhàn,919
不足为凭,cannot be taken as evidence,bù zú wéi píng,920
彩门,Caimen,cǎi mén,921
彩棚,Color house,cǎi péng,922
菜金,Caijin,cài jīn,923
菜牛,Beef cattle,cài niú,924
苍鹭,Heron,cāng lù,925
草头王,The king of grass,cǎo tóu wáng,926
测查,survey and check,cè chá,927
拆改,Demolition and Reform,chāi gǎi,928
拆字,Typesetting,chāi zì,929
禅院,Zen house,chán yuàn,930
禅杖,Buddhist monk &apos;s stick,chán zhàng,931
长线产品,Long term products,cháng xiàn chǎn pǐn,932
潮乎乎,Tidal,cháo hū hū,933
炒勺,wok,chǎo sháo,934
尘寰,The world,chén huán,935
呈子,Chengzi,chéng zǐ,936
吃白饭,eat plain cooked rice,chī bái fàn,937
吃现成,Ready to eat,chī xiàn chéng,938
吃现成饭,Eat ready-made meals,chī xiàn chéng fàn,939
吃罪不起,I can&apos;t afford it,chī zuì bù qǐ,940
痴愚,Foolishness,chī yú,941
痴醉,be intoxicated,chī zuì,942
重张,Repeat,chóng zhāng,943
冲床,Punch,chòng chuáng,944
愁云惨雾,gathering clouds and rolling mists,chóu yún cǎn wù,945
出门子,marry,chū mén zǐ,946
初级社,elementary agricultural producers&apos; cooperative,chū jí shè,947
初露头角,make first appearance,chū lù tóu jiǎo,948
除锈,Derusting,chú xiù,949
穿帮,Chuanbang,chuān bāng,950
垂问,Question,chuí wèn,951
春麦,wheat sowed in spring,chūn mài,952
莼菜,water shield,chún cài,953
瓷雕,porcelain carving,cí diāo,954
催索,Urging,cuī suǒ,955
错时,Wrong time,cuò shí,956
打板子,Hit the board,dǎ bǎn zi,957
大丽花,Dahlia,dà lì huā,958
大溜,main current,dà liù,959
党政工团,Party and government work groups,dǎng zhèng gōng tuán,960
倒叙,flashback,dào xù,961
道林纸,Daolin paper,dào lín zhǐ,962
得时,In time,dé shí,963
低盐,low-salt,dī yán,964
敌台,Enemy platform,dí tái,965
抵缴,confiscate and sell,dǐ jiǎo,966
地板革,Floor leather,dì bǎn gé,967
地磅,Weighbridge,dì bàng,968
地方话,Local dialect,dì fang huà,969
地老虎,Land tiger,dì lǎo hǔ,970
电火锅,Electric Hot pot,diàn huǒ guō,971
电警棍,Electric baton,diàn jǐng gùn,972
电熨斗,Electric iron,diàn yùn dǒu,973
靛蓝,indigo,diàn lán,974
靛青,Indigo,diàn qīng,975
吊胃口,It&apos;s appetizing,diào wèi kǒu,976
钉锤,claw hammer,dīng chuí,977
兜生意,solicit business,dōu shēng yì,978
抖包袱,"Punchline ",dǒu bāo fu,979
陡变,Abrupt change,dǒu biàn,980
陡峻,Precipitous,dǒu jùn,981
豆苗,Bean sprouts,dòu miáo,982
镀铬,Chromium plating,dù gè,983
讹误,Error,é wù,984
二十四节气,twenty-four solar terms,èr shí sì jié qì,985
发憷,Fear,fā chù,986
法螺,Whelk,fǎ luó,987
翻录,Ripping,fān lù,988
翻晒,Turn over the sun,fān shài,989
反间,Anti Japanese,fǎn jiàn,990
防水层,Waterproof layer,fáng shuǐ céng,991
奋勇当先,muster one &apos;s courage and fight in the vanguard,fèn yǒng dāng xiān,992
佛徒,Buddhist disciple,fó tú,993
福如东海,happiness as immense as the eastern sea,fú rú dōng hǎi,994
府绸,Poplin,fǔ chóu,995
复句,Complex sentence,fù jù,996
复排,rehearse again,fù pái,997
干白,Dry white wine,gān bái,998
干贝,dried scallop,gān bèi,999
干花,Dried flower,gān huā,1000
感愧,Feel guilty,gǎn kuì,1001
钢花,Steel flower,gāng huā,1002
钢珠,Steel ball,gāng zhū,1003
港汊,Harbor Branch,gǎng chà,1004
隔离墩,Road Barrier,gé lí dūn,1005
跟屁虫,copycat,gēn pì chóng,1006
工程车,Engineering vehicle,gōng chéng chē,1007
拱坝,arch dam,gǒng bà,1008
苟全,Complete,gǒu quán,1009
古远,Guyuan,gǔ yuǎn,1010
骨鲠在喉,having a fishbone in one &apos;s throat,gǔ gěng zài hóu,1011
观察哨,observation post,guān chá shào,1012
观风,Watching the wind,guān fēng,1013
光雾,Light fog,guāng wù,1014
鬼精灵,clever,guǐ jīng líng,1015
桂皮,chinese cinnamon,guì pí,1016
国富民安,the country is prosperous and the people are at peace,guó fù mín ān,1017
海蛎子,oyster,hǎi lì zǐ,1018
海兽,sea animal,hǎi shòu,1019
海蟹,sea crab,hǎi xiè,1020
害眼,Harmful to the eyes,hài yǎn,1021
蚶子,Scapharca subcrenata,hān zǐ,1022
含血喷人,make slanderous charges at sb,hán xuè pēn rén,1023
行帮,Guild,háng bāng,1024
合成革,synthetic leather,hé chéng gé,1025
和畅,Harmony,hé chàng,1026
河系,River system,hé xì,1027
喝倒彩,Boo,hè dào cǎi,1028
恒产,Constancy,héng chǎn,1029
横生枝节,branch out,héng shēng zhī jié,1030
红小豆,Red adzuki beans,hóng xiǎo dòu,1031
后账,After account,hòu zhàng,1032
胡侃,aimless conversation,hú kǎn,1033
胡子茬儿,Stubble of beard,hú zǐ chá er,1034
湖绿,light green,hú lv4,1035
花纱布,Fancy gauze,huā shā bù,1036
画帖,Picture book,huà tiè,1037
还情,repay a favour,huán qíng,1038
宦途,official career,huàn tú,1039
黄金地带,Golden zone,huáng jīn dì dài,1040
回归热,Regression fever,huí guī rè,1041
汇寄,remit,huì jì,1042
浑身是胆,full of courage,hún shēn shì dǎn,1043
火把节,Torch Festival,huǒ bǎ jié,1044
火化场,crematorium,huǒ huà chǎng,1045
火急火燎,very worried,huǒ jí huǒ liǎo,1046
机杼,loom,jī zhù,1047
基围虾,Shrimp,jī wéi xiā,1048
吉人天相,all is well that ends well,jí rén tiān xiàng,1049
极限运动,maximal exercise/X-games,jí xiàn yùn dòng,1050
急救包,First aid kit,jí jiù bāo,1051
急就章,In a hurry,jí jiù zhāng,1052
集体户,collective household,jí tǐ hù,1053
记诵,Recitation,jì sòng,1054
忌辰,anniversary of the death,jì chén,1055
架得住,be able to bear or endure,jià de zhù,1056
减缩,Reduction,jiǎn suō,1057
简笔,Simple writing,jiǎn bǐ,1058
娇纵,Indulgence,jiāo zòng,1059
胶合,Gluing,jiāo hé,1060
结垢,Scaling,jié gòu,1061
金鸡纳霜,Cinchona cream,jīn jī nà shuāng,1062
进军号,bugle call to advance,jìn jūn hào,1063
劲升,rise quickly and forcefully,jìng shēng,1064
镜花水月,"a mirage , insubstantial objects",jìng huā shuǐ yuè,1065
旧迹,old trace,jiù jì,1066
救赎,Redemption,jiù shú,1067
就席,Take a seat,jiù xí,1068
倨傲,Be proud,jù ào,1069
均摊,share equally,jūn tān,1070
开拓型,Pioneering,kāi tuò xíng,1071
开心果,Pistachio,kāi xīn guǒ,1072
刊用,For publication,kān yòng,1073
看跌,Bearish,kàn diē,1074
康拜因,Combain,kāng bài yīn,1075
可圈可点,very good,kě quān kě diǎn,1076
客里空,deceptive news reporting,kè lǐ kōng,1077
客死,Guest death,kè sǐ,1078
空驶,go without carrying anything,kōng shǐ,1079
空手道,Karate,kōng shǒu dào,1080
孔雀蓝,Peacock blue,kǒng què lán,1081
空额,Vacancy,kòng é,1082
口疮,Aphthous ulcer,kǒu chuāng,1083
口水战,war of words,kǒu shuǐ zhàn,1084
口误,slip of tongue,kǒu wù,1085
枯荣,Withered and prosperous,kū róng,1086
苦短,Bitter short,kǔ duǎn,1087
库藏,Treasury,kù zàng,1088
款型,Style,kuǎn xíng,1089
坤包,Kun Bao,kūn bāo,1090
拉丁字母,latin alphabet,lā dīng zì mǔ,1091
兰花指,Orchid finger,lán huā zhǐ,1092
