phrase,en,pronunciation,id
小题大做,a storm in a teacup,xiǎo tí dà zuò,680
行刺,assassinate,xíng cì,681
嘘寒问暖,ask people whether they feel hot,xū hán wèn nuǎn,682
学生证,Student ID card,xué shēng zhèng,683
雅号,nickname,yǎ hào,684
一览,At a glance,yī lǎn,685
一盘散沙,lacking spirit of cooperation,yī pán sǎn shā,686
疑犯,criminal suspect,yí fàn,687
用料,Materials used,yòng liào,688
油菜花,cole flowers,yóu cài huā,689
油松,Chinese pine,yóu sōng,690
游乐园,Amusement Park,yóu lè yuán,691
有份,Have a share,yǒu fèn,692
乐手,Musicians,lè shǒu,693
跃然纸上,stand vividly revealed on the paper,yuè rán zhǐ shàng,694
昭著,Be famous,zhāo zhù,695
重磅,Heavyweight,zhòng bàng,696
重剑,Epee,zhòng jiàn,697
骤起,Sudden rise,zhòu qǐ,698
转卖,resell,zhuǎn mài,699
撰稿人,writer,zhuàn gǎo rén,700
追悔,regret,zhuī huǐ,701
暴怒,Fury,bào nù,702
暴政,Tyranny,bào zhèng,703
鼻头,nose,bí tóu,704
不可理喻,won &apos;t listen to reason,bù kě lǐ yù,705
草屋,thatched hut,cǎo wū,706
炊事,Cooking,chuī shì,707
大粪,Excrement,dà fèn,708
单杠,Horizontal bar,dān gàng,709
点染,Spot dyeing,diǎn rǎn,710
毒辣,Poisonous and spicy,dú là,711
煅,Calcination,duàn,712
对过,Yes,duì guò,713
多虑,full of anxiety,duō lv4,714
反锁,Anti lock,fǎn suǒ,715
放疗,radiotherapy,fàng liáo,716
肥美,Feimei,féi měi,717
分科,Branch,fēn kē,718
丰润,Plump,fēng rùn,719
风吹雨打,expose to wind and rain,fēng chuī yǔ dǎ,720
概括性,Generality,gài kuò xìng,721
矸石,waste,gān shí,722
钢盔,Helmets,gāng kuī,723
攻守,Attack and defense,gōng shǒu,724
怪兽,Monster,guài shòu,725
函件,letters,hán jiàn,726
嗥,Howl,háo,727
坏东西,Bad stuff,huài dōng xi,728
换钱,want to change?,huàn qián,729
换药,Dressing change,huàn yào,730
荒岛,Desert island,huāng dǎo,731
黄鳝,ricefield eel,huáng shàn,732
昏昏欲睡,feel sleepy,hūn hūn yù shuì,733
吉日,Auspicious day,jí rì,734
纪念塔,Memorial Tower,jì niàn tǎ,735
奸诈,Treachery,jiān zhà,736
见分晓,become manifest,jiàn fēn xiǎo,737
见外,See the outside,jiàn wài,738
讲评,Comments,jiǎng píng,739
将官,general,jiàng guān,740
金枪鱼,tunas,jīn qiāng yú,741
据守,Defend,jù shǒu,742
君主立宪,constitutional monarchy,jūn zhǔ lì xiàn,743
抗干扰,anti-interference,kàng gān rǎo,744
空白点,blank,kòng bái diǎn,745
扣发,Withholding,kòu fā,746
窥伺,PEEP on,kuī sì,747
劳顿,Lawton,láo dùn,748
老花镜,Presbyopic glasses,lǎo huā jìng,749
礼宾,protocol,lǐ bīn,750
两码事,two different matters,liǎng mǎ shì,751
另起炉灶,set up a separate kitchen,lìng qǐ lú zào,752
蚂蚱,grasshopper,mà zha,753
密友,Close friend,mì yǒu,754
妙不可言,too wonderful for words,miào bù kě yán,755
茉莉,Jasmine,mò lì,756
莫不是,Isn&apos;t it,mò bù shì,757
耐热,heat-resisting,nài rè,758
匿名信,Anonymous letter,nì míng xìn,759
皮夹克,leather jacket,pí jiā kè,760
品茶,sample tea,pǐn chá,761
平直,Straight,píng zhí,762
婆母,Mother in law,pó mǔ,763
乞怜,Begging for mercy,qǐ lián,764
浅色,light colour,qiǎn sè,765
欠条,IOU,qiàn tiáo,766
秦俑,Terracotta warriors of Qin Dynasty,qín yǒng,767
寝食,Sleeping and eating,qǐn shí,768
轻捷,Light and agile,qīng jié,769
三月三,March 3,sān yuè sān,770
上套,Upper cover,shàng tào,771
食性,Food habit,shí xìng,772
手谕,Hand instructions,shǒu yù,773
首恶,Chief villain,shǒu è,774
琐屑,trivial,suǒ xiè,775
贪恋,Greed,tān liàn,776
弹压,Elastic compression,tán yā,777
天穹,The sky,tiān qióng,778
天文馆,planetarium,tiān wén guǎn,779
天真无邪,innocent,tiān zhēn wú xié,780
调笑,Teasing,tiáo xiào,781
铁血,Iron blood,tiě xuè,782
同党,Fellow party,tóng dǎng,783
土葬,Burial,tǔ zàng,784
西学,Western Learning,xī xué,785
下坠,Fall down,xià zhuì,786
嫌恶,Disgust,xián wù,787
显要,Prominent,xiǎn yào,788
香椿,Chinese toon,xiāng chūn,789
休憩,rest,xiū qì,790
噱头,Gimmicks,xué tóu,791
血小板,platelet,xuè xiǎo bǎn,792
要犯,Major criminal,yào fàn,793
一概而论,lump together,yī gài ér lùn,794
怡然,Happy,yí rán,795
意下,what is in the mind or the heart,yì xià,796
因袭,Follow suit,yīn xí,797
映射,mapping,yìng shè,798
有板有眼,rhythmical,yǒu bǎn yǒu yǎn,799
有心,Have a heart,yǒu xīn,800
渔网,Fishing net,yú wǎng,801
舆情,public sentiment,yú qíng,802
辕,Yuan,yuán,803
骤降,Plummeting,zhòu jiàng,804
住校,Live on campus,zhù xiào,805
子嗣,Heirs,zǐ sì,806
足智多谋,be able and crafty in planning and execution,zú zhì duō móu,807
按理,Reasonable,àn lǐ,808
并吞,annex,bìng tūn,809
不欢而散,part,bù huān ér sàn,810
草食,herbivorous,cǎo shí,811
春蚕,silkworm,chūn cán,812
大动作,Big move,dà dòng zuò,813
大气磅礴,grand and magnificent,dà qì páng bó,814
大肉,Big meat,dà ròu,815
灯谜,Lantern riddle,dēng mí,816
电子垃圾,E-waste,diàn zǐ lā jī,817
断奶,weaning,duàn nǎi,818
房山,Fangshan,fáng shān,819
丰盈,Abundance,fēng yíng,820
讣告,Obituary,fù gào,821
复读,Reread,fù dú,822
改朝换代,change dynasties,gǎi cháo huàn dài,823
高精尖,Gao Jingjian,gāo jīng jiān,824
滚圆,Rounding,gǔn yuán,825
海疆,Haijiang,hǎi jiāng,826
海军航空兵,naval air force,hǎi jūn háng kōng bīng,827
湖心,The center of the lake,hú xīn,828
互谅,mutual understanding,hù liàng,829
护兵,Escort,hù bīng,830
欢娱,Entertainment,huān yú,831
还愿,Wish back,huán yuàn,832
荒淫,Licentiousness,huāng yín,833
晃悠,Hang around,huàng you,834
回暖,Warming up,huí nuǎn,835
火情,condition of a fire,huǒ qíng,836
货品,Goods,huò pǐn,837
济事,It&apos;s a relief,jì shì,838
剪贴,Clip and paste,jiǎn tiē,839
毽子,shuttlecock,jiàn zǐ,840
解密,decrypt,jiě mì,841
筋疲力尽,Exhausted,jīn pí lì jìn,842
进账,Income,jìn zhàng,843
精瘦,Emaciation,jīng shòu,844
拒付,Refuse to pay,jù fù,845
绝对真理,Absolute truth,jué duì zhēn lǐ,846
可卡因,cocaine,kě kǎ yīn,847
狂吠,Barking,kuáng fèi,848
狂呼,Shout wildly,kuáng hū,849
来劲,Motivation,lái jìn,850
冷凝,condensation,lěng níng,851
烈属,martyr &apos;s dependents,liè shǔ,852
猎取,Hunting,liè qǔ,853
临门,Linmen,lín mén,854
零落,Scattered,líng luò,855
龙船,Dragon Boat,lóng chuán,856
卖唱,Singing,mài chàng,857
慢腾腾,Sluggish,màn téng téng,858
没底,not sure,méi dǐ,859
煤炉,Coal stove,méi lú,860
霉烂,Moldy and rotten,méi làn,861
木头人,Wooden man,mù tóu rén,862
内廷,Inner court,nèi tíng,863
拟议,proposal,nǐ yì,864
女角,female role,nv3 jiǎo,865
翩然,Pianran,piān rán,866
铺陈,Lay out,pū chén,867
杞人忧天,entertain imaginary or groundless fears,qǐ rén yōu tiān,868
倩影,beautiful image,qiàn yǐng,869
墙脚,foundation,qiáng jiǎo,870
怯生,shy with strangers,qiè shēng,871
蜷曲,Curl up,quán qū,872
犬吠,The dog barked,quǎn fèi,873
群像,Group image,qún xiàng,874
嚷叫,shout,rāng jiào,875
热带风暴,tropical storm,rè dài fēng bào,876
认账,Acknowledge,rèn zhàng,877
熔岩,Lava,róng yán,878
沙袋,Sandbags,shā dài,879
收编,Incorporation,shōu biān,880
首季,First season,shǒu jì,881
树杈,Branch of a tree,shù chà,882
庶民,Common people,shù mín,883
私盐,Private salt,sī yán,884
逃散,Escape,táo sàn,885
替身,Stand in,tì shēn,886
通读,Read through,tōng dú,887
万难,All difficulties,wàn nán,888
萎靡,Dispirited,wěi mǐ,889
问安,Say hello,wèn ān,890
闲书,Idle book,xián shū,891
虚汗,Hypohidrosis,xū hàn,892
癣,Ringworm,xuǎn,893
一霎,in a flash,yī shà,894
英亩,acre,yīng mǔ,895
永存,Forever,yǒng cún,896
云雀,lark,yún què,897
宰客,rip off,zǎi kè,898
在行,I&apos;m good at it,zài háng,899
招安,Zhaoan,zhāo ān,900
真品,genuine product,zhēn pǐn,901
正厅,stalls,zhèng tīng,902
智取,outwit,zhì qǔ,903
烛台,Candlestick,zhú tái,904
主销,Kingpin,zhǔ xiāo,905
追捧,Pursue,zhuī pěng,906
着墨,Inking,zhuó mò,907
自不待言,self-evident,zì bù dài yán,908
自圆其说,make out a good case,zì yuán qí shuō,909
字据,A letter,zì jù,910
座次,the seating order,zuò cì,911
拜寿,Birthday call,bài shòu,912
版式,format,bǎn shì,913
绑票,Kidnapping,bǎng piào,914
包月,Monthly package,bāo yuè,915
本族,My family,běn zú,916
兵舰,Warship,bīng jiàn,917
不足为怪,No wonder,bù zú wéi guài,918
车程,Driving distance,chē chéng,919
车体,car body,chē tǐ,920
晨雾,Morning mist,chén wù,921
冲积,alluvial,chōng jī,922
出乱子,Something&apos;s wrong,chū luàn zǐ,923
传阅,Circulated,chuán yuè,924
存档,file,cún dàng,925
大襟,Big front,dà jīn,926
丹心,Heart,dān xīn,927
佃农,tenant farmer,diàn nóng,928
丢面子,Lose face,diū miàn zǐ,929
多此一举,carry coals to newcastle,duō cǐ yī jǔ,930
恶棍,scoundrel,è gùn,931
发紧,become taut,fā jǐn,932
反复无常,play fast and loose,fǎn fù wú cháng,933
放风,let prisoners out for exercise,fàng fēng,934
费钱,Cost money,fèi qián,935
扶正,Righting,fú zhèng,936
复位,reset,fù wèi,937
复杂劳动,Complex labor,fù zá láo dòng,938
隔音,sound insulation,gé yīn,939
故去,The past,gù qù,940
寡母,widow,guǎ mǔ,941
国标,national standard,guó biāo,942
罕有,Rare,hǎn yǒu,943
耗材,Consumables,hào cái,944
合家,whole family,hé jiā,945
黑痣,mole,hēi zhì,946
横眉,Cross brow,héng méi,947
化整为零,break up the whole into parts,huà zhěng wéi líng,948
环岛,Roundabout,huán dǎo,949
恍如,be rather like,huǎng rú,950
回潮,Resurgence,huí cháo,951
昏庸,Fatuous,hūn yōng,952
集锦,Collection,jí jǐn,953
辑录,Compilation,jí lù,954
记功,Merit recording,jì gōng,955
纪念封,Souvenir cover,jì niàn fēng,956
检视,Review,jiǎn shì,957
交汇点,intersection,jiāo huì diǎn,958
浇铸,casting,jiāo zhù,959
节支,economize on expenditure,jié zhī,960
紧随,Follow closely,jǐn suí,961
举手投足,behavior,jǔ shǒu tóu zú,962
聚光灯,Spotlight,jù guāng dēng,963
砍刀,Machete,kǎn dāo,964
空战,DogFighter,kōng zhàn,965
猎手,hunter,liè shǒu,966
领班,Foreman,lǐng bān,967
留驻,Stay,liú zhù,968
马到成功,achieve immediate victory,mǎ dào chéng gōng,969
毛毛虫,caterpillar,máo máo chóng,970
没影儿,There is no shadow,méi yǐng er,971
煤渣,coal cinder,méi zhā,972
梦呓,somniloquy,mèng yì,973
名节,Reputation,míng jié,974
墓道,Graveway,mù dào,975
墓志,Epitaph,mù zhì,976
盘根错节,with twisted roots and gnarled branches,pán gēn cuò jié,977
匹敌,rival,pǐ dí,978
品类,category,pǐn lèi,979
平抑,stabilize,píng yì,980
起早贪黑,work from dawn to night,qǐ zǎo tān hēi,981
铅字,type,qiān zì,982
纤夫,boat tracker,qiàn fū,983
球鞋,gym shoes,qiú xié,984
曲剧,Quju,qǔ jù,985
惹不起,Can&apos;t stir up trouble,rě bù qǐ,986
三教九流,the nine schools of thought and three religions,sān jiào jiǔ liú,987
山火,wildfire,shān huǒ,988
深谋远虑,know what one is about,shēn móu yuǎn lv4,989
尸骸,bones,shī hái,990
势不两立,be irreconcilable opposed to,shì bù liǎng lì,991
四边,Four sides,sì biān,992
调养,Recuperation,tiáo yǎng,993
微调,Fine tuning,wēi tiáo,994
文山会海,a mountain of paper work and a sea of meetings,wén shān huì hǎi,995
问心无愧,with a clear conscience,wèn xīn wú kuì,996
晤谈,Interview,wù tán,997
戏班,theatrical troupe,xì bān,998
瞎话,A lie,xiā huà,999
下辈子,next life,xià bèi zǐ,1000
先兆,Omen,xiān zhào,1001
县太爷,county magistrate,xiàn tài yé,1002
相类,Similar,xiāng lèi,1003
想头,Think about it,xiǎng tóu,1004
笑脸相迎,Welcome each other with a smile,xiào liǎn xiāng yíng,1005
效尤,Follow suit,xiào yóu,1006
斜视,strabismus,xié shì,1007
锈迹,Rust,xiù jì,1008
续集,sequel,xù jí,1009
蓄谋,Planning,xù móu,1010
严以律己,Be strict with yourself,yán yǐ lv4 jǐ,1011
腰酸,Lumbric acid,yāo suān,1012
夜宿,Overnight stay,yè sù,1013
旖旎,Beautiful,yǐ nǐ,1014
隐讳,To be secretive,yǐn huì,1015
尤物,Beauty,yóu wù,1016
有零,There are zero,yǒu líng,1017
酉,Unitary,yǒu,1018
针剂,Injection,zhēn jì,1019
专署,Special office,zhuān shǔ,1020
追根,Tracing the roots,zhuī gēn,1021
自绝,Self denial,zì jué,1022
综合征,Syndrome,zōng hé zhēng,1023
左倾,left-leaning,zuǒ qīng,1024
版税,Royalty,bǎn shuì,1025
保本,Break even,bǎo běn,1026
编审,Editorial review,biān shěn,1027
编钟,chimes,biān zhōng,1028
便服,Casual clothes,biàn fú,1029
别号,Another name,bié hào,1030
病状,symptoms,bìng zhuàng,1031
不出所料,it is as expected,bù chū suǒ liào,1032
不爽,I&apos;m not happy,bù shuǎng,1033
步履维艰,said of an aged person,bù lv3 wéi jiān,1034
沧海桑田,time brings great changes to the world,cāng hǎi sāng tián,1035
草鱼,Grass Carp,cǎo yú,1036
侧影,Profile,cè yǐng,1037
恻隐,Compassion,cè yǐn,1038
差役,An official,chāi yì,1039
成趣,Become interesting,chéng qù,1040
春种,Spring planting,chūn zhǒng,1041
打坐,sit in meditation,dǎ zuò,1042
大操大办,Big operation and big management,dà cāo dà bàn,1043
大大咧咧,careless,dà da liē liē,1044
单刀宜入,It&apos;s easy to enter a single knife,dān dāo yí rù,1045
当政,be in power,dāng zhèng,1046
登临,Boarding,dēng lín,1047
低产,low yield,dī chǎn,1048
低声下气,humble,dī shēng xià qì,1049
电容,capacitance,diàn róng,1050
凋敝,Depressed,diāo bì,1051
订正,Revision,dìng zhèng,1052
冬闲,Winter leisure,dōng xián,1053
豆油,Soybean oil,dòu yóu,1054
发威,To get angry,fā wēi,1055
发晕,Dizziness,fā yùn,1056
俯仰,pitch,fǔ yǎng,1057
高低杠,asymmetrical bars,gāo dī gàng,1058
供桌,altar,gòng zhuō,1059
姑娘家,Girl&apos;s house,gū niáng jia,1060
官阶,official rank,guān jiē,1061
管弦乐,Orchestral music,guǎn xián yuè,1062
光圈,aperture,guāng quān,1063
过关斩将,Pass the customs,guò guān zhǎn jiàng,1064
合同工,contract worker,hé tong gōng,1065
黑纱,Black yarn,hēi shā,1066
红烧肉,braised pork in brown sauce,hóng shāo ròu,1067
画布,canvas,huà bù,1068
昏乱,Confused,hūn luàn,1069
活用,Flexible use,huó yòng,1070
急病,Urgent illness,jí bìng,1071
疾驶,Gallop,jí shǐ,1072
加温,Heating,jiā wēn,1073
奖罚,Reward and punishment,jiǎng fá,1074
胶布,adhesive tape,jiāo bù,1075
居丧,be in mourning,jū sāng,1076
开闸,Open the gate,kāi zhá,1077
可憎,Detestable,kě zēng,1078
苦役,Hard labor,kǔ yì,1079
来由,Why,lái yóu,1080
利他,altruism,lì tā,1081
路数,Number of routes,lù shù,1082
掠影,Glimpse,lvè yǐng,1083
落花流水,petals drop and waters flow,luò huā liú shuǐ,1084
梦游,Sleepwalking,mèng yóu,1085
膜拜,Worship,mó bài,1086
难为,Difficult to do,nán wei,1087
内蕴,Implication,nèi yùn,1088
能歌善舞,Good at singing and dancing,néng gē shàn wǔ,1089
呢喃,Murmur,ní nán,1090
你追我赶,race each other,nǐ zhuī wǒ gǎn,1091
逆反,Rebellious,nì fǎn,1092
扭捏,Wriggle,niǔ niē,1093
女宾,Female guest,nv3 bīn,1094
女流,Women,nv3 liú,1095
漂白,bleach,piǎo bái,1096
品名,Product Name,pǐn míng,1097
轻音乐,light music,qīng yīn yuè,1098
清谈,idle talk,qīng tán,1099
秋高气爽,fresh autumn weather,qiū gāo qì shuǎng,1100
求治,seek medical treatment,qiú zhì,1101
取闹,amuse oneself at sb.&apos;s expense,qǔ nào,1102
劝酒,To persuade people to drink,quàn jiǔ,1103
人寰,The world,rén huán,1104
人情世故,traditional code of conduct,rén qíng shì gù,1105
飒飒,Whispering,sà sà,1106
水彩,Watercolor,shuǐ cǎi,1107
蓑衣,Coir raincoat,suō yī,1108
天南地北,far apart from each other,tiān nán dì běi,1109
通风报信,send news secretly,tōng fēng bào xìn,1110
同屋,roommate,tóng wū,1111
铜镜,Bronze mirror,tóng jìng,1112
童养媳,Child bride,tóng yǎng xí,1113
头盖骨,skull,tóu gài gǔ,1114
突现,Emergence,tū xiàn,1115
退潮,the ebb tide,tuì cháo,1116
挽歌,Elegy,wǎn gē,1117
唯唯诺诺,be a yes-man,wěi wěi nuò nuò,1118
物业管理,estate management,wù yè guǎn lǐ,1119
遐思,Reverie,xiá sī,1120
消受,Enjoy,xiāo shòu,1121
消停,Stop,xiāo tíng,1122
销货,Sales,xiāo huò,1123
小腹,Lower abdomen,xiǎo fù,1124
兴师动众,initiate the dispatch of contingents of armed men and the mobilization of the masses,xīng shī dòng zhòng,1125
雄蕊,stamen,xióng ruǐ,1126
轩昂,imposing,xuān áng,1127
血泡,Blood bubble,xuè pào,1128
迅疾,Fast,xùn jí,1129
烟灰缸,ashtray,yān huī gāng,1130
腌制,Pickle,yān zhì,1131
沿边,Along the border,yán biān,1132
砚台,Inkstone,yàn tai,1133
养性,Nourishment,yǎng xìng,1134
一刀两断,make a clean break with,yī dāo liǎng duàn,1135
一言难尽,it &apos; s a long story,yī yán nán jìn,1136
噫,alas,yī,1137
迤逦,Meandering,yǐ lǐ,1138
益发,Yifa,yì fā,1139
阴阳先生,Mr. Yin Yang,yīn yáng xiān shēng,1140
硬撑,Hard support,yìng chēng,1141
油渍,Oil stains,yóu zì,1142
幼童,Young children,yòu tóng,1143
欲火,Lust,yù huǒ,1144
再娶,remarry,zài qǔ,1145
