phrase,en,pronunciation,id
查扣,Seizure,chá kòu,744
柴草,Firewood,chái cǎo,745
称王,To be king,chēng wáng,746
地方官,Local officials,dì fang guān,747
柑,Citrus,gān,748
狗屁,Bullshit,gǒu pì,749
滑动,slide,huá dòng,750
环形,annular,huán xíng,751
校对,Proofreading,jiào duì,752
看家,Caretaker,kān jiā,753
坑害,Entrapment,kēng hài,754
名分,Reputation,míng fèn,755
配发,Allotment,pèi fā,756
气泡,Bubble,qì pào,757
缺德,lack of morals,quē dé,758
仁慈,kind,rén cí,759
认输,Admit defeat,rèn shū,760
收盘,closing quotation,shōu pán,761
委托人,client,wěi tuō rén,762
西门,west gate,xī mén,763
奚落,Ridicule,xī luò,764
摇手,Shake hands,yáo shǒu,765
衣裙,female clothing,yī qún,766
英雄主义,heroism,yīng xióng zhǔ yì,767
有增无减,continue to increase,yǒu zēng wú jiǎn,768
渔场,fishing ground,yú chǎng,769
自问,ask oneself,zì wèn,770
走红,Popular,zǒu hóng,771
补选,by-election,bǔ xuǎn,772
不解之缘,indissoluble bond,bù jiě zhī yuán,773
仓猝,all of a sudden,cāng cù,774
雌雄,male and female,cí xióng,775
胆敢,dare,dǎn gǎn,776
递减,Decreasing,dì jiǎn,777
典当,pawn,diǎn dàng,778
帆布,canvas,fān bù,779
附中,Attached middle school,fù zhōng,780
改判,Change the sentence,gǎi pàn,781
工具书,reference book,gōng jù shū,782
蛤蟆,Toad,há ma,783
怀柔,Huairou,huái róu,784
黄包车,Rickshaw,huáng bāo chē,785
灰烬,ashes,huī jìn,786
胶片,film,jiāo piàn,787
尽忠,Loyalty,jìn zhōng,788
进犯,invasion,jìn fàn,789
居民楼,Residential building,jū mín lóu,790
开脱,Excuse me,kāi tuō,791
夸耀,Boast,kuā yào,792
冷眼,Cold eyes,lěng yǎn,793
撇嘴,Curl up,piě zuǐ,794
起死回生,make the dead come back to life,qǐ sǐ huí shēng,795
谦恭,Humility,qiān gōng,796
前仆后继,take up the positions of the fallen and rise to fight one after another,qián pū hòu jì,797
入主,Take over,rù zhǔ,798
身不由己,involuntarily,shēn bù yóu jǐ,799
收留,Take in,shōu liú,800
水缸,Water tank,shuǐ gāng,801
水鸟,Waterfowl,shuǐ niǎo,802
吞吐,Huff and puff,tūn tǔ,803
外貌,appearance,wài mào,804
误国,Wrong country,wù guó,805
喜好,like,xǐ hào,806
小姨,mother&apos;s youngest sister-aunt,xiǎo yí,807
心扉,heart,xīn fēi,808
一溜烟,swiftly,yī liù yān,809
义愤,Indignation,yì fèn,810
姻缘,Marriage,yīn yuán,811
有血有肉,true to life,yǒu xuè yǒu ròu,812
匀称,Symmetry,yún chèn,813
增派,send more,zēng pài,814
众望,Popular expectation,zhòng wàng,815
转产,Changing production,zhuǎn chǎn,816
班师,Head teacher,bān shī,817
厂方,Manufacturer,chǎng fāng,818
称颂,praise,chēng sòng,819
大难,Great difficulty,dà nán,820
得不偿失,the loss outweighs the gain,dé bù cháng shī,821
短发,Short hair,duǎn fā,822
多疑,Suspicious,duō yí,823
阿弥陀佛,amitabha,ē mí tuó fó,824
翻越,Over,fān yuè,825
驸马,Son in law,fù mǎ,826
航船,Ship,háng chuán,827
和,and,hú,828
加德满都,kathmandu,jiā dé mǎn dōu,829
歼,Annihilate,jiān,830
竞猜,guessing competition,jìng cāi,831
老夫,My husband,lǎo fū,832
怜爱,Love,lián ài,833
流连忘返,indulge in pleasures without stop,liú lián wàng fǎn,834
麻利,Agile,má li,835
毛发,hair,máo fà,836
茅,Mao,máo,837
免遭,exempt from,miǎn zāo,838
碰巧,happen,pèng qiǎo,839
旗人,Flag man,qí rén,840
器皿,Utensils,qì mǐn,841
恰似,Just like,qià sì,842
勤快,Diligent,qín kuài,843
倾倒,dump,qīng dǎo,844
润滑油,Lubricating oil,rùn huá yóu,845
商榷,discussion,shāng què,846
侍者,waiter,shì zhě,847
铁锤,Hammer,tiě chuí,848
铁塔,iron tower,tiě tǎ,849
无怪,No wonder,wú guài,850
五更,Five o&apos;clock,wǔ gēng,851
小灵通,PHS,xiǎo líng tōng,852
休克,shock,xiū kè,853
一分为二,one divides into two,yī fēn wéi èr,854
影星,movie star,yǐng xīng,855
硬环境,material environment,yìng huán jìng,856
幽深,Deep,yōu shēn,857
真丝,real silk,zhēn sī,858
捉弄,Make fun of,zhuō nòng,859
走险,Risk,zǒu xiǎn,860
阿Ｑ,Ah Q,ā qiū,861
班机,"flight ",bān jī,862
暴涨,Skyrocketing,bào zhǎng,863
表征,characterization,biǎo zhēng,864
不绝于耳,can be heard without end,bù jué yú ěr,865
不辱使命,have succeeded in carrying out an assignment,bù rǔ shǐ mìng,866
催眠,hypnosis,cuī mián,867
嗒,Ta,dā,868
德行,Virtue,dé xing,869
东张西望,look around,dōng zhāng xī wàng,870
防震,Shockproof,fáng zhèn,871
蜂窝,honeycomb,fēng wō,872
干爹,godfather,gān diē,873
更正,corrections,gēng zhèng,874
工棚,work shed,gōng péng,875
公案,Case,gōng àn,876
供职,In office,gòng zhí,877
古色古香,having an antique flavour,gǔ sè gǔ xiāng,878
钾肥,potash fertilizer,jiǎ féi,879
减亏,reduce deficits,jiǎn kuī,880
间歇,intermission,jiàn xiē,881
教师节,Teachers &apos; Day,jiào shī jié,882
举家,whole family,jǔ jiā,883
马兰,Indian aster,mǎ lán,884
能见度,visibility,néng jiàn dù,885
碰头,to meet,pèng tóu,886
撇下,cast away,piē xià,887
扑朔迷离,whirling,pū shuò mí lí,888
铺垫,Foreshadowing,pū diàn,889
潜藏,Lurking,qián cáng,890
情急,In a hurry,qíng jí,891
囚禁,Imprisonment,qiú jìn,892
全境,All over the country,quán jìng,893
让座,offer one &apos;s seat,ràng zuò,894
施舍,Charity,shī shě,895
铁链,iron chain,tiě liàn,896
停当,be ready,tíng dang,897
秃头,bald,tū tóu,898
王妃,princess,wáng fēi,899
舞女,taxi dancer,wǔ nv3,900
影剧,Film and Drama,yǐng jù,901
用字,diction,yòng zì,902
中高档,medium and high grades,zhōng gāo dàng,903
主犯,principal,zhǔ fàn,904
专营,Exclusive,zhuān yíng,905
追授,confer posthumously,zhuī shòu,906
走读,Day reading,zǒu dú,907
座右铭,motto,zuò yòu míng,908
斑斓,gorgeous,bān lán,909
冰冻,frozen,bīng dòng,910
屏息,to draw breath,bǐng xī,911
不胜枚举,be too numerous to enumerate,bù shèng méi jǔ,912
长街,street,cháng jiē,913
仇敌,enemy,chóu dí,914
措手不及,be taken by surprise,cuò shǒu bù jí,915
稻米,Rice,dào mǐ,916
踮,Stand on tiptoe,diǎn,917
端倪,Clues,duān ní,918
飞鸟,bird,fēi niǎo,919
观战,Watch the war,guān zhàn,920
冠以,Crowned with,guān yǐ,921
基因工程,genetic engineering,jī yīn gōng chéng,922
酵母,yeast,jiào mǔ,923
哭叫,shout and cry,kū jiào,924
老前辈,Senior,lǎo qián bèi,925
磷酸,phosphoric acid,lín suān,926
流水线,Assembly line,liú shuǐ xiàn,927
呜叫,Whine,wū jiào,928
轻伤,minor wound,qīng shāng,929
求真,Truth seeking,qiú zhēn,930
入座,Take your seat,rù zuò,931
三资企业,Foreign funded enterprises,sān zī qǐ yè,932
少不得,It&apos;s necessary,shǎo bu dé,933
石料,Stone,shí liào,934
淘汰赛,knockout,táo tài sài,935
土炕,Earthen Kang,tǔ kàng,936
吐露,Disclosure,tǔ lù,937
外传,It&apos;s out there,wài zhuàn,938
五金,hardware,wǔ jīn,939
午门,the Meridian Gate,wǔ mén,940
泄气,feel discouraged,xiè qì,941
雪片,Snow flakes,xuě piàn,942
远眺,Overlooking,yuǎn tiào,943
自备,Self provided,zì bèi,944
白粉,powder,bái fěn,945
白花花,shining white,bái huā huā,946
奔涌,Surging,bēn yǒng,947
绷带,bandage,bēng dài,948
辨证,Syndrome differentiation,biàn zhèng,949
饼子,Pancake,bǐng zǐ,950
插花,flower arrangement,chā huā,951
尘世,On earth,chén shì,952
代管,Escrow,dài guǎn,953
代销,Consignment,dài xiāo,954
妒忌,jealousy,dù jì,955
惰性,inertia,duò xìng,956
风姿,Style,fēng zī,957
高尔夫球,Golf,gāo ěr fū qiú,958
咕咚,Gudong,gū dōng,959
国难,National calamity,guó nàn,960
画笔,paint brush,huà bǐ,961
机缘,Chance,jī yuán,962
枷锁,chains,jiā suǒ,963
教案,Lesson plan,jiào àn,964
揭穿,Expose,jiē chuān,965
结账,Check out,jié zhàng,966
局促,Cramped,jú cù,967
脸膛,face,liǎn táng,968
农妇,Peasant women,nóng fù,969
飘忽,Erratic,piāo hū,970
嗓子眼,throat,sǎng zǐ yǎn,971
神童,Child prodigy,shén tóng,972
生还,Survival,shēng huán,973
石壁,Shek Pik,shí bì,974
世界语,Esperanto,shì jiè yǔ,975
双亲,parents,shuāng qīn,976
税种,tax category,shuì zhǒng,977
畏缩,Flinch,wèi suō,978
无边无际,boundless,wú biān wú jì,979
兀自,Wu Zi,wù zì,980
鲜嫩,fresh and tender,xiān nèn,981
孝心,filial obedience,xiào xīn,982
杏花,apricot flower,xìng huā,983
休整,Recuperation,xiū zhěng,984
血性,Bloodiness,xuè xìng,985
衣料,dress material,yī liào,986
预谋,Premeditation,yù móu,987
远航,Long voyage,yuǎn háng,988
再版,Reprint,zài bǎn,989
遭殃,Suffer,zāo yāng,990
崭露头角,cut a striking figure,zhǎn lù tóu jiǎo,991
重金属,heavy metal,zhòng jīn shǔ,992
作废,to void,zuò fèi,993
爆炸物,explosive,bào zhà wù,994
不亦乐乎,awfully,bù yì lè hū,995
沉浮,Ups and downs,chén fú,996
承保,Underwriting,chéng bǎo,997
抽动,twitch,chōu dòng,998
出处,source,chū chù,999
胆固醇,cholesterol,dǎn gù chún,1000
地摊儿,street vendor&apos;s stand,dì tān ér,1001
掂量,Weigh,diān liáng,1002
定心丸,Reassuring pill,dìng xīn wán,1003
翻新,Renovation,fān xīn,1004
饭厅,dining room,fàn tīng,1005
飞溅,spatter,fēi jiàn,1006
风雅,elegant,fēng yǎ,1007
蜂蜜,Honey,fēng mì,1008
感谢信,Thank you letter,gǎn xiè xìn,1009
干道,main rd,gàn dào,1010
硅,silicon,guī,1011
贵贱,High and low,guì jiàn,1012
红旗手,Red flag bearer,hóng qí shǒu,1013
花架子,Fancy,huā jià zǐ,1014
哗众取宠,curry favour by claptrap,huá zhòng qǔ chǒng,1015
急于求成,be anxious for success,jí yú qiú chéng,1016
街门,Street gate,jiē mén,1017
精神抖擞,be in fine fig,jīng shén dǒu sǒu,1018
军嫂,Sister in law,jūn sǎo,1019
挎包,Satchel,kuà bāo,1020
眉飞色舞,beam with joy,méi fēi sè wǔ,1021
抹杀,Obliteration,mǒ shā,1022
木雕,Wood carving,mù diāo,1023
内弟,Brother in law,nèi dì,1024
情面,Face to face,qíng miàn,1025
取样,sampling,qǔ yàng,1026
如数家珍,can speak on a subject with great familiarity,rú shǔ jiā zhēn,1027
射手,shooter,shè shǒu,1028
碎石,Crushed stone,suì shí,1029
缩写,abbreviation,suō xiě,1030
弯路,curving road,wān lù,1031
下水道,sewer,xià shuǐ dào,1032
絮语,Remarks,xù yǔ,1033
有心人,A man of heart,yǒu xīn rén,1034
责任事故,Liability accident,zé rèn shì gù,1035
正巧,By coincidence,zhèng qiǎo,1036
冰天雪地,a world of ice and snow,bīng tiān xuě dì,1037
草药,Herbal medicine,cǎo yào,1038
侗族,Dong Nationality,dòng zú,1039
对立面,Opposite,duì lì miàn,1040
改选,re-election,gǎi xuǎn,1041
刚强,Strong,gāng qiáng,1042
滚落,roll down,gǔn luò,1043
轰击,bombardment,hōng jī,1044
挥毫,Wield one&apos;s hair,huī háo,1045
截获,to intercept,jié huò,1046
凉气,Cool air,liáng qì,1047
裂变,fission,liè biàn,1048
排行,Ranking,pái háng,1049
蹊跷,Strange,qī qiāo,1050
切莫,by no means,qiè mò,1051
说唱,Rap,shuō chàng,1052
松鼠,squirrel,sōng shǔ,1053
同窗,a classmate,tóng chuāng,1054
同性恋,homosexuality,tóng xìng liàn,1055
童工,Child labor,tóng gōng,1056
徒然,In vain,tú rán,1057
文娱,Entertainment,wén yú,1058
蚊帐,Mosquito net,wén zhàng,1059
驯服,tame,xùn fú,1060
依偎,Cuddle up,yī wēi,1061
英武,Yingwu,yīng wǔ,1062
应承,Promise,yìng chéng,1063
中庸,The Doctrine of the Mean,zhōng yōng,1064
保驾,Excuse me,bǎo jià,1065
边城,Border town,biān chéng,1066
不足为奇,nothing surprising,bù zú wéi qí,1067
操办,Operation,cāo bàn,1068
辞呈,resignation,cí chéng,1069
大篷车,Caravan,dà péng chē,1070
对虾,prawn,duì xiā,1071
恩情,Kindness,ēn qíng,1072
二手,second-hand,èr shǒu,1073
发声,Vocalization,fā shēng,1074
防渗,impervious,fáng shèn,1075
奉承,flatter,fèng cheng,1076
管束,Bundle,guǎn shù,1077
海龟,sea turtle,hǎi guī,1078
合拍,In harmony,hé pāi,1079
尖儿,tip,jiān ér,1080
开门红,A good start,kāi mén hóng,1081
课桌,desk,kè zhuō,1082
狂笑,a boisterous laughter,kuáng xiào,1083
溃散,Break up,kuì sàn,1084
励精图治,arouse one &apos;s all efforts to make the country prosperous,lì jīng tú zhì,1085
烈焰,Flames,liè yàn,1086
乱糟糟,It&apos;s a mess,luàn zāo zāo,1087
没脸,No face,méi liǎn,1088
美名,good name,měi míng,1089
门道,Gateway,mén dao,1090
谜底,The answer,mí dǐ,1091
民主改革,democratic reform,mín zhǔ gǎi gé,1092
难熬,It&apos;s hard,nán áo,1093
暖阁,Warm Pavilion,nuǎn gé,1094
炮击,Shelling,pào jī,1095
枪手,Shooter,qiāng shǒu,1096
生铁,pig iron,shēng tiě,1097
瘦长,Thin and long,shòu cháng,1098
饲养员,breeder,sì yǎng yuán,1099
退位,abdication,tuì wèi,1100
污蔑,Slander,wū miè,1101
无损,Lossless,wú sǔn,1102
相加,Add,xiāng jiā,1103
形容词,adjective,xíng róng cí,1104
雪茄,Cigar,xuě jiā,1105
义务劳动,Voluntary labor,yì wù láo dòng,1106
甬道,Corridor,yǒng dào,1107
迂,Circuitous,yū,1108
铸成,Cast into,zhù chéng,1109
宗庙,Ancestral temple,zōng miào,1110
把酒,Take the wine,bǎ jiǔ,1111
包工头,a contractor,bāo gōng tóu,1112
变脸,Face changing,biàn liǎn,1113
彬彬有礼,refined and courteous,bīn bīn yǒu lǐ,1114
不计其数,countless,bù jì qí shù,1115
不假思索,without thinking,bù jiǎ sī suǒ,1116
操持,Management,cāo chí,1117
成心,Intentional,chéng xīn,1118
重合,coincidence,chóng hé,1119
怵,Fear,chù,1120
大饼,Pancake,dà bǐng,1121
堵车,Traffic jam,dǔ chē,1122
反叛,rebel,fǎn pàn,1123
分派,assignment,fēn pài,1124
伏兵,ambush,fú bīng,1125
恭候,Waiting,gōng hòu,1126
缓刑,probation,huǎn xíng,1127
活水,running water,huó shuǐ,1128
降耗,cut down the consumption,jiàng hào,1129
看准,Be sure,kàn zhǔn,1130
客家,Hakka,kè jiā,1131
匡,Kuang,kuāng,1132
利落,Neat,lì luo,1133
欺凌,Bullying,qī líng,1134
千头万绪,a multitude of things,qiān tóu wàn xù,1135
前无古人,have no predecessors,qián wú gǔ rén,1136
入微,Into the micro,rù wēi,1137
上映,Show,shàng yìng,1138
使领馆,Embassies and consulates,shǐ lǐng guǎn,1139
始祖,Ancestor,shǐ zǔ,1140
条件反射,Conditioned reflex,tiáo jiàn fǎn shè,1141
通令,General order,tōng lìng,1142
偷盗,steal,tōu dào,1143
慰安,Comfort,wèi ān,1144
鞋袜,Shoes and socks,xié wà,1145
雪原,Xueyuan,xuě yuán,1146
殷殷,ardent,yīn yīn,1147
越级,Leapfrog,yuè jí,1148
阵痛,Labor pains,zhèn tòng,1149
震耳,Deafening,zhèn ěr,1150
总领馆,consulate general,zǒng lǐng guǎn,1151
拜谒,pay homage,bài yè,1152
别具一格,have a style of one &apos;s own,bié jù yī gé,1153
兵变,mutiny,bīng biàn,1154
不由分说,allowing no explanation,bù yóu fēn shuō,1155
草图,sketch,cǎo tú,1156
磁铁,magnet,cí tiě,1157
倒计时,count down,dào jì shí,1158
等值,equivalence,děng zhí,1159
耕牛,farm cattle,gēng niú,1160
公粮,grain tax,gōng liáng,1161
孩童,child,hái tóng,1162
黑土,black soil,hēi tǔ,1163
花盆,Flowerpot,huā pén,1164
化名,Pseudonym,huà míng,1165
计时,time,jì shí,1166
家业,property,jiā yè,1167
假借,On loan,jiǎ jiè,1168
交心,Heart to heart,jiāo xīn,1169
娇艳,Charming,jiāo yàn,1170
叫苦,Complain bitterly,jiào kǔ,1171
尽是,All of them,jìn shì,1172
镜片,Lens,jìng piàn,1173
居留,residence,jū liú,1174
橘,Orange,jú,1175
迷蒙,Confused,mí méng,1176
抿嘴,purse one&apos;s lips,mǐn zuǐ,1177
年鉴,Yearbooks,nián jiàn,1178
千里迢迢,set out on the long trek to a far distance,qiān lǐ tiáo tiáo,1179
轻纺,textile and other light industries,qīng fǎng,1180
清纯,Pure and pure,qīng chún,1181
情爱,love,qíng ài,1182
趋同,convergence,qū tóng,1183
熔炉,furnace,róng lú,1184
手边,On hand,shǒu biān,1185
四顾,Look around,sì gù,1186
贴切,Appropriate,tiē qiè,1187
听任,Let go,tīng rèn,1188
图章,Stamp,tú zhāng,1189
哇,wow,wā,1190
忘情,Forgetting,wàng qíng,1191
污秽,Filth,wū huì,1192
污辱,Insult,wū rǔ,1193
细碎,Finely broken,xì suì,1194
选调,Selected tune,xuǎn diào,1195
援兵,Reinforcements,yuán bīng,1196
湛蓝,azure blue,zhàn lán,1197
株式会社,"Co., Ltd",zhū shì huì shè,1198
主顾,customer,zhǔ gù,1199
安眠药,sleeping pill,ān mián yào,1200
殡仪馆,funeral home,bìn yí guǎn,1201
彩绘,Color painting,cǎi huì,1202
成文,written,chéng wén,1203
触电,get an electric shock,chù diàn,1204
打盹儿,Take a nap,dǎ dǔn er,1205
呆子,Nerd,dāi zǐ,1206
德性,moral,dé xìng,1207
巅峰,Peak,diān fēng,1208
防水,waterproof,fáng shuǐ,1209
国运,National Movement,guó yùn,1210
居家,At home,jū jiā,1211
懒惰,lazy,lǎn duò,1212
老早,Long time ago,lǎo zǎo,1213
脸子,self-respect,liǎn zǐ,1214
绿豆,Mung bean,lv4 dòu,1215
毛毯,Blanket,máo tǎn,1216
沫,Foam,mò,1217
农耕,Farming,nóng gēng,1218
攀谈,Talk about,pān tán,1219
蓬松,fluffy,péng sōng,1220
票面,par value,piào miàn,1221
守备,garrison,shǒu bèi,1222
受教,learn from sb.,shòu jiāo,1223
素不相识,be strangers to each other,sù bù xiāng shí,1224
下辖,Under the jurisdiction of,xià xiá,1225
仰慕,admire,yǎng mù,1226
招降,summon somebody to surrender,zhāo xiáng,1227
制种,Seed production,zhì zhǒng,1228
